sampleName	SMTS	SMTSD	group	NTRK1_ENST00000358660.3	NTRK1_ENST00000368196.3	NTRK1_ENST00000392302.2	NTRK1_ENST00000489021.2	NTRK1_ENST00000497019.2	NTRK1_ENST00000524377.1	NTRK1_ENST00000530298.1	NTRK1_ENST00000531606.1	NTRK1_ENST00000533630.1	NTRK1_ENST00000534682.1	NTRK2_ENST00000277120.3	NTRK2_ENST00000304053.6	NTRK2_ENST00000323115.4	NTRK2_ENST00000359847.3	NTRK2_ENST00000376208.1	NTRK2_ENST00000376213.1	NTRK2_ENST00000376214.1	NTRK2_ENST00000395866.2	NTRK2_ENST00000395882.1	NTRK3_ENST00000317501.3	NTRK3_ENST00000355254.2	NTRK3_ENST00000357724.2	NTRK3_ENST00000360948.2	NTRK3_ENST00000394480.2	NTRK3_ENST00000537300.2	NTRK3_ENST00000540489.2	NTRK3_ENST00000542733.2	NTRK3_ENST00000557856.1	NTRK3_ENST00000557897.1	NTRK3_ENST00000558306.1	NTRK3_ENST00000558576.1	NTRK3_ENST00000558676.1	NTRK3_ENST00000559067.1	NTRK3_ENST00000559188.1	NTRK3_ENST00000559680.1	NTRK3_ENST00000559764.2	NTRK3_ENST00000560017.1	NTRK3_ENST00000560201.1	NTRK3_ENST00000560739.1
GTEX-13O3O-0011-R6b-SM-5P9GY	GTEX-13O3O-0011-R6b-SM-5P9GY	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.516015147003665	0	0	0	0.855989697308481	0.505890929729957	1.23878685958712	0	0.411426245726465	0	1.0071955014042	0	6.98527271425345	2.01792190799726	1.44360665147561	0.879705766282288	0	4.18507363787676	4.31324585178756	0	0.321928094887362	0	1.83592407425437	0	0	0	0	0.584962500721156	0.839959587489532	0	0.918386234446348	0.526068811667588	0	0	0	0	1.38404980679516	0
GTEX-13O3Q-0011-R6a-SM-5KM2V	GTEX-13O3Q-0011-R6a-SM-5KM2V	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0	0	0	0.613531652917927	0.321928094887362	0.263034405833794	0.070389327891398	0	0	0	1.09761079662642	0	6.7983097824546	2.05658352836637	1.78659636189081	1.23878685958712	0.0976107966264223	4.20554891117303	4.49825086752783	0	1.0496307677246	0	1.790772037862	0	0	0	0.464668267003444	0	0.594548549550354	0	0	0.6959938131099	0	0	0	0	0.978195629681652	0
GTEX-13OVH-0011-R6b-SM-5LUAX	GTEX-13OVH-0011-R6b-SM-5LUAX	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0	0	0	0.748461233004036	0.214124805352847	0	0.344828496997441	0	0.150559676575381	0	0	0	6.54365053798355	1.65992455840238	0.516015147003665	0	0	1.54101915313356	3.45549162062847	0	0.31034012061215	0	1.0703893278914	0	0	0	0	0	0.918386234446348	0	0.111031312388744	0	0	0	0	0.823749360308273	2.04264433740849	0
GTEX-13OVJ-0011-R6b-SM-5L3GH	GTEX-13OVJ-0011-R6b-SM-5L3GH	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.070389327891398	0	0	0	0.545968369105293	0.641546029087524	0.344828496997441	0	0.250961573533219	0	2.31034012061215	0	7.79441586635011	2.69376571221778	2.36176835941915	1.43295940727611	0.545968369105293	6.31251996747495	4.18982455888002	0	0.75702324650746	0	1.58976348698498	3.1586601753465	0	0	0.545968369105293	0	1.4905701304462	0	0.855989697308481	0.22650852980868	0	0	0	0	0.53605290024021	0
GTEX-13OVL-0011-R6a-SM-5L3G4	GTEX-13OVL-0011-R6a-SM-5L3G4	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.55581615506164	0	0	0	0.659924558402378	0.137503523749935	0.613531652917927	0	0.321928094887362	0	1.70929063572336	0	6.87282875953489	1.38404980679516	2.46466826700344	0	0.0840642647884745	3.66106547980695	4.49505552836802	0	0.84799690655495	0	2.07382023329167	2.94110631094643	0	0	0	0.765534746362977	1.15704371014558	0.111031312388744	1.13093086982645	0.214124805352847	0	0	0	0	2.06695024392463	0
GTEX-13OW5-0011-R6b-SM-5O9BW	GTEX-13OW5-0011-R6b-SM-5O9BW	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0	0	0.344828496997441	0.356143810225275	0.137503523749935	0.31034012061215	0.411426245726465	0	0.176322772640463	0	0.831877241191673	0	6.85549144310187	1.92599941855622	1.46466826700344	0.604071323668861	0.16349873228288	3.60762622084549	3.62410089462811	0	0.422233000683048	0	1.41683974191283	1.49569516262407	0	0.0285691521967709	0	0.137503523749935	0.910732661902913	0	0.53605290024021	0.238786859587116	0	0	0	0	2.54843662469604	0
GTEX-13OW6-0011-R6b-SM-5L3GR	GTEX-13OW6-0011-R6b-SM-5L3GR	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	1.09085343045111	0.400537929583729	0	0	0	0.505890929729957	0.739848102699327	0	0.687060688339892	0	1.71369581484336	0	7.04548665635946	2.06350294230616	2.76553474636298	1.40599235967584	0.286881147788162	5.33521168170579	4.61941301059794	0	1.0071955014042	0	2.10433665981474	2.25398926623079	0	0	0.189033824390017	0	1.65992455840238	0	1.0703893278914	0.389566811762726	0	0	0	0	1.67807190511264	0
GTEX-13OW8-0011-R6b-SM-5L3I3	GTEX-13OW8-0011-R6b-SM-5L3I3	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.790772037862	0	0	0.604071323668861	0.432959407276106	0.263034405833794	1.39506279951758	0	0.22650852980868	0	1.0071955014042	0	7.16188768237689	1.44890095114513	0.6959938131099	0.389566811762726	0.0840642647884745	3.11769504266975	3.82578562746479	0	0.31034012061215	0	1.40599235967584	0	0	0	0	0	0.948600847493356	0	0.298658315564515	0.137503523749935	0	0	0	0	0.344828496997441	0
GTEX-13PDP-0011-R6b-SM-5O9D5	GTEX-13PDP-0011-R6b-SM-5O9D5	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0	0	0	0	0	0	0	0	0	0	0	0	3.72246602447109	0.505890929729957	0.16349873228288	0	0	0.27500704749987	2.40599235967584	0	0	0	0.505890929729957	0	0	0	0	0.16349873228288	0.214124805352847	0.0565835283663675	0.176322772640463	0	0	0	0	0	2.07724299893246	0
GTEX-13PL6-0011-R6a-SM-5O9C5	GTEX-13PL6-0011-R6a-SM-5O9C5	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0	0	0	0.189033824390017	0	0.0285691521967709	0.37851162325373	0	0	0	0.286881147788162	0	5.71177020386319	0.831877241191673	0.214124805352847	0.189033824390017	0.0143552929770701	1.09085343045111	2.5385381636298	0	0	0	0.55581615506164	0	0	0	0.0840642647884745	0	0	0.111031312388744	0.0285691521967709	0	0	0	0	0	2.10433665981474	0
GTEX-13QJC-0011-R6a-SM-5S2VI	GTEX-13QJC-0011-R6a-SM-5S2VI	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0.111031312388744	1.0496307677246	0	0	0.298658315564515	0.575312330687437	0	1.33342373372519	0	0.344828496997441	0	0.678071905112638	0	7.03121873061072	1.89530262133331	0.432959407276106	0.505890929729957	0.0840642647884745	3.26453643099903	4.11103131238874	0	0.584962500721156	0	1.23878685958712	0	0	0	0	0.189033824390017	1.03562390973072	0	0.286881147788162	0	0	0	0	0	2.34766565630097	0
GTEX-13RTJ-0011-R6a-SM-5SI74	GTEX-13RTJ-0011-R6a-SM-5SI74	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.831877241191673	0	0	0.0426443374084937	1.25096157353322	0.545968369105293	0.641546029087524	0	0.604071323668861	0	1.44360665147561	0	7.30103884990315	2.08406426478847	2.59215800212536	1.08406426478847	0.389566811762726	4.73984810269933	4.75167794568758	0	0.970853654340484	0	1.81557542886257	4.21955576916691	0	0	0.948600847493356	0.31034012061215	1.72246602447109	0	0	0.704871964456353	0	0	0	0	0	0
GTEX-13S7M-0011-R6b-SM-5O9D8	GTEX-13S7M-0011-R6b-SM-5O9D8	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0	0	0	0.321928094887362	0.55581615506164	0.150559676575381	0.790772037862	0	0.070389327891398	0	0.0565835283663675	0	5.05267672430358	1.0496307677246	0.6959938131099	0.20163386116965	0.0285691521967709	0.918386234446348	3.59215800212536	0	0.263034405833794	0	1.11103131238874	0	0	0	0	0.137503523749935	0.739848102699327	0	0.286881147788162	0.111031312388744	0	0	0	0	1.91456452349394	0
GTEX-13SLW-0011-R6a-SM-5O9BH	GTEX-13SLW-0011-R6a-SM-5O9BH	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0	0	0.070389327891398	0.238786859587116	0.111031312388744	0.150559676575381	0.632268215499513	0	0	0	0.238786859587116	0	5.39471991299406	1.54596836910529	0	0.356143810225275	0.0143552929770701	0.855989697308481	3.14893410452634	0	0.137503523749935	0	0.713695814843359	0	0	0	0	0	0	0.0565835283663675	0.286881147788162	0	0	0	0	0	1.54596836910529	0
GTEX-13SLX-0011-R6a-SM-5PNX4	GTEX-13SLX-0011-R6a-SM-5PNX4	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.526068811667588	0	0	0	0.782408564927373	0.124328135002202	0.545968369105293	0	0.16349873228288	0	0.910732661902913	0	7.00674683244058	2.31903981556254	2.26303440583379	1.67355642399014	0.27500704749987	4.61412086878925	4.3305584000308	0	1.1243281350022	0	1.86789646399265	0	0	0	0.238786859587116	0.176322772640463	1.08406426478847	0.0840642647884745	0.970853654340484	0.739848102699327	0	0	0	0.464668267003444	0	0.0976107966264223
GTEX-13VXU-0011-R6a-SM-5SI71	GTEX-13VXU-0011-R6a-SM-5SI71	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0	0	0	0.516015147003665	0.887525270741587	0.176322772640463	0.495695162624069	0	0.575312330687437	0	1.50080205305716	0	6.5090623863619	1.53605290024021	3.22187708107703	1.16992500144231	0.565597175854225	4.01167453338092	4.52293456094346	0	1.09761079662642	0	2.27202318906105	0	0	0	1	0.189033824390017	1.40599235967584	0	0	0.7311832415722	0	0	0	0	1	0
GTEX-13X6J-0011-R6a-SM-5PNUB	GTEX-13X6J-0011-R6a-SM-5PNUB	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.263034405833794	0	0	0.20163386116965	0.748461233004036	0.0565835283663675	0.790772037862	0	0	0	1.799087306074	0	6.76950729143624	1.53106949272595	3.36876834909033	1.39506279951758	0.782408564927373	2.91647664443772	4.19298316997399	0	0.7311832415722	0	1.7311832415722	3.12267271882414	0	0	0	0.189033824390017	1.11103131238874	0	0.887525270741587	0.687060688339892	0	0	0	0	1.31614574229336	0
GTEX-13X6K-0011-R6a-SM-5P9K6	GTEX-13X6K-0011-R6a-SM-5P9K6	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0	0	0	0.505890929729957	1.05658352836637	0.344828496997441	1.17632277264046	0	0.454175893185802	0	1.77399632511117	0	7.45121111183233	1.799087306074	2.4594316186373	0.84799690655495	0.150559676575381	4.89141918684608	4.56376827845203	0	0.765534746362977	0	2.03210084316702	2.18269229751619	0	0	1.13750352374994	0.622930350920177	1.46466826700344	0.0840642647884745	0	0.55581615506164	0	0	0	0	0.704871964456353	0
GTEX-1445S-0011-R6b-SM-5PNUF	GTEX-1445S-0011-R6b-SM-5PNUF	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.27500704749987	0	0	0	0.16349873228288	0	0.879705766282288	0	0	0	0	0	6.99095486039699	2.24792751344359	1.1243281350022	0.678071905112638	0	2.95419631038688	3.58135124716878	0	0.111031312388744	0	1.11769504266975	0	0	0	0.111031312388744	0.176322772640463	0.594548549550354	0	0.367371065648529	0.250961573533219	0	0	0	0	2.13750352374994	0.0976107966264223
GTEX-144GL-0011-R6a-SM-5P9HW	GTEX-144GL-0011-R6a-SM-5P9HW	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	1.31034012061215	0	0.137503523749935	0.0143552929770701	0.823749360308273	0.333423733725192	0.632268215499513	0	0.839959587489532	0	0	0	6.54442356218942	1.59454854955035	1.25701061820602	0	0.0976107966264223	3.22187708107703	4.41818994794577	0	0.704871964456353	0	1.92599941855622	0	0	0	0.443606651475615	0.432959407276106	1.02147972741045	0.286881147788162	0.0840642647884745	0.432959407276106	0	0	0	0	1.02147972741045	0.124328135002202
GTEX-144GO-0011-R6b-SM-5S2V7	GTEX-144GO-0011-R6b-SM-5S2V7	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0	0.150559676575381	0	0	0.0565835283663675	0.0976107966264223	0.0426443374084937	0	0	0	0.641546029087524	0	6.85673675611911	1.60880924267552	0.333423733725192	0.321928094887362	0	1.75274859140713	4.27202318906105	0	0.0976107966264223	0	1.13750352374994	0	0	0	0	0	0.505890929729957	0.0976107966264223	0.53605290024021	0.16349873228288	0	0	0	0	2.41142624572647	0
GTEX-145LS-0011-R6b-SM-5PNWL	GTEX-145LS-0011-R6b-SM-5PNWL	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0	0	0	0.27500704749987	1.34482849699744	0.475084882948783	0.948600847493356	0	0.903038270112912	0	0	0	7.05528243550119	2.26303440583379	1.799087306074	0.613531652917927	0.0840642647884745	2.94860084749336	4.62702310555406	0	0.956056652412403	0	2.01435529297707	0	0	0	0	0	0.75702324650746	0	0.604071323668861	0.871843648509318	0	0	0.333423733725192	0	1.89917563048051	0
GTEX-145LU-0011-R6a-SM-5S2V6	GTEX-145LU-0011-R6a-SM-5S2V6	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0	0	0	0.505890929729957	0.0976107966264223	0	0.855989697308481	0	0	0	0	0.0285691521967709	5.68537955195908	1.17632277264046	0.356143810225275	0	0	0.941106310946431	3.52230689287139	0	0.298658315564515	0	1.1243281350022	0	0	0	0	0	0.641546029087524	0	0	0.150559676575381	0	0	0	0	1.50080205305716	0
GTEX-145MH-0011-R6a-SM-5PNZ7	GTEX-145MH-0011-R6a-SM-5PNZ7	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0	0.20163386116965	0	0.124328135002202	0.526068811667588	0	0.16349873228288	0	0.0426443374084937	0	1.11769504266975	0	7.46025109894385	2.46205231879643	3.44625622988956	2.60644222813161	0.871843648509318	5.0232553523003	4.11935617703968	0	1.26303440583379	0	2.07382023329167	0	0	0	0	0.263034405833794	0.799087306074004	0	0.970853654340484	0.659924558402378	0	0	0	0	1.28688114778816	0
GTEX-145MI-0011-R6a-SM-5PNZA	GTEX-145MI-0011-R6a-SM-5PNZA	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.176322772640463	0	0	0	0	0	0.214124805352847	0	0	0	0.613531652917927	0	6.83415498140132	1.35049724708413	0.765534746362977	0	0.0976107966264223	2.14730669878029	2.85996954822103	0	0.070389327891398	0	0.722466024471091	0	0	0	0	0	0.176322772640463	0	0.31034012061215	0.150559676575381	0	0	0	0	2.49825086752783	0
GTEX-147GR-0011-R6b-SM-5S2RO	GTEX-147GR-0011-R6b-SM-5S2RO	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.20163386116965	0	0	0.495695162624069	1.02147972741045	0.27500704749987	0.659924558402378	0	0.250961573533219	0	0.66902676550963	0	6.32391043801979	1.41142624572647	0.782408564927373	0.238786859587116	0.150559676575381	2.877744249949	4.55642941544957	0	0.454175893185802	0	1.77820857639809	0	0	0	0	0	0	0	0.485426827170242	0	0	0	0	0	2.01435529297707	0
GTEX-14ABY-0011-R6a-SM-5PNWR	GTEX-14ABY-0011-R6a-SM-5PNWR	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.622930350920177	0	0	0.298658315564515	0.6959938131099	0.263034405833794	0.641546029087524	0	0.321928094887362	0	0	0	7.13134253912326	2.39231742277876	2.17632277264046	1.58496250072116	0	5.2364926183813	4.29719141656586	0	0.925999418556223	0	1.91456452349394	0	0	0	0	0.238786859587116	0.659924558402378	0	0.584962500721156	0.925999418556223	0	0	0	0	1.63691458035588	0
GTEX-14ASI-0011-R6a-SM-5S2UZ	GTEX-14ASI-0011-R6a-SM-5S2UZ	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.584962500721156	0	0	0	0.782408564927373	0.367371065648529	1.11103131238874	0	0.356143810225275	0	0	0	6.02834813418931	1.55581615506164	0.495695162624069	0.505890929729957	0	2.82374936030827	4.22110372536788	0	0.20163386116965	0	1.54101915313356	0	0	0	0	0	0.970853654340484	0	0.464668267003444	0.367371065648529	0	0	0	0	2.61823865559545	0
GTEX-14BIM-0011-R6b-SM-5S2VB	GTEX-14BIM-0011-R6b-SM-5S2VB	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.432959407276106	0	0	0	0.286881147788162	0.070389327891398	0.773996325111173	0	0.22650852980868	0	0.933572638261024	0	6.93310047493137	1.46988597627446	1.54596836910529	0.659924558402378	0.189033824390017	3.98185265328974	4.45483390689887	0	0.773996325111173	0	1.92219784839637	0	0	0	0.321928094887362	0	0.879705766282288	0	0.855989697308481	0.84799690655495	0	0	0	0	1.22650852980868	0.111031312388744
GTEX-14BIN-0011-R6a-SM-5S2RH	GTEX-14BIN-0011-R6a-SM-5S2RH	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0.124328135002202	0.807354922057604	0	0	0.124328135002202	1.10433665981474	0.475084882948783	0.895302621333307	0	0.176322772640463	0	0	0	6.06242396907444	1.77399632511117	1.18269229751619	0.632268215499513	0	1.66902676550963	4.3533232911629	0	0.799087306074004	0	1.93357263826102	0	0	0	0.189033824390017	0.526068811667588	0.903038270112912	0	0.0565835283663675	0	0	0	0.16349873228288	0	0	0.0840642647884745
GTEX-N7MS-0011-R6a-SM-2HMJ4	GTEX-N7MS-0011-R6a-SM-2HMJ4	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	1.02147972741045	0	0	0	0.815575428862573	0.250961573533219	0.713695814843359	0	0.422233000683048	0	1.58496250072116	0	6.32876467228402	1.17632277264046	2.16349873228288	1.54101915313356	0.0840642647884745	3.09929520433778	4.50525580093216	0	0.713695814843359	0	1.98913900736823	0	0	0.0976107966264223	0	0	1.37295209791183	0.0143552929770701	1.0496307677246	0.713695814843359	0	0	0	0	2.06004738366994	0
GTEX-N7MT-0011-R6a-SM-2I3G3	GTEX-N7MT-0011-R6a-SM-2I3G3	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0.16349873228288	0	0.713695814843359	0	0	0.815575428862573	0.53605290024021	1.06350294230616	0	0.356143810225275	0	1.83995958748953	0	7.36282052553426	1.98185265328974	2.14730669878029	0	0.150559676575381	4.24107745817504	4.70431867776083	0	0.632268215499513	0	1.75274859140713	0	0	0	0.389566811762726	0.367371065648529	0.75702324650746	0	0.879705766282288	0.963474123974886	0	0	0	0	1.84398384404833	0
GTEX-NL3H-0011-R6a-SM-2I3G8	GTEX-NL3H-0011-R6a-SM-2I3G8	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.070389327891398	0	0	0	0.37851162325373	0.20163386116965	0.250961573533219	0	0.422233000683048	0	0.933572638261024	0	6.72519581722666	1.73984810269933	2.40053792958373	1.43829285157915	0.31034012061215	3.30451104180995	4.57349571549561	0	1.4594316186373	0	2.07724299893246	0	0	0	1.29278174922785	0	0.659924558402378	0	0	0.454175893185802	0	0	0	0	1.0496307677246	0
GTEX-NL4W-0011-R6a-SM-2I3GA	GTEX-NL4W-0011-R6a-SM-2I3GA	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0	0	0	0.0285691521967709	0.454175893185802	0	0.400537929583729	0	0	0	0.748461233004036	0	6.46809451637844	1.52105073690096	1.35049724708413	0.333423733725192	0.150559676575381	2.90303827011291	4.63226821549951	0	0.790772037862	0	1.41142624572647	2.11769504266975	0	0	1.09761079662642	0.16349873228288	0.650764559116902	0.0840642647884745	0	0.356143810225275	0	0	0	0	1.790772037862	0
GTEX-NPJ7-0011-R6a-SM-2I3G7	GTEX-NPJ7-0011-R6a-SM-2I3G7	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.321928094887362	0	0.137503523749935	0.0143552929770701	1.4276061727819	0.400537929583729	0.604071323668861	0	0.422233000683048	0	0.0565835283663675	0	6.82017896241519	2.16992500144231	0.111031312388744	1.51096191927738	0.0426443374084937	1.87578006306849	4.49825086752783	0	1.0071955014042	0	1.84799690655495	1.84799690655495	0	0.0426443374084937	0.124328135002202	0	1.28095631383106	0	0	0	0	0	0	0	0.411426245726465	0
GTEX-NPJ8-0011-R6a-SM-2HMKB	GTEX-NPJ8-0011-R6a-SM-2HMKB	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.545968369105293	0	0	0.263034405833794	0.565597175854225	0.321928094887362	0.799087306074004	0	0.400537929583729	0	0	0	6.9413411054853	2.32768736417605	1.54596836910529	1.51601514700366	0.411426245726465	4.43429461795993	4.83844759254846	0	1.01435529297707	0	1.76977173924945	2.50842865253186	0	0	0.475084882948783	0.189033824390017	1.32768736417605	0.0976107966264223	0.823749360308273	0.790772037862	0	0	0	0	1.22032995487956	0
GTEX-PWO3-0011-R6A-SM-2I5F3	GTEX-PWO3-0011-R6A-SM-2I5F3	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0	0	0	0.356143810225275	1.02856915219677	0.22650852980868	0.985500430304885	0	0	0	1.74416109557041	0	7.76884595975339	2.47248777146274	2.19849415363908	0	0	4.5957423394744	3.96993327469786	0	0.650764559116902	0	1.39506279951758	0	0	0	0.189033824390017	0	0.526068811667588	0	0.432959407276106	0	0	0	0	0	1.97085365434048	0
GTEX-Q2AG-0011-R6A-SM-2HML7	GTEX-Q2AG-0011-R6A-SM-2HML7	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.495695162624069	0	0	0.0143552929770701	0.575312330687437	0.150559676575381	0	0	0.31034012061215	0	0	0	7.33360262826828	2.66448284036468	2.32192809488736	1.76128527336162	0.356143810225275	4.73226919950145	4.69265037003553	0	0.985500430304885	0	1.80322703643493	0	0	0	0.584962500721156	0.16349873228288	1.34482849699744	0	0.604071323668861	0	0	0	0	0	0.807354922057604	0
GTEX-QDT8-0011-R6A-SM-32PKI	GTEX-QDT8-0011-R6A-SM-32PKI	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.790772037862	0	0	0	0.799087306074004	0.16349873228288	1.43829285157915	0	0.422233000683048	0	2.15055967657538	0	7.47167521439204	2.29572302453997	2.17312743348066	0	0.0976107966264223	2.98913900736823	3.53605290024021	0	0	0	1.33342373372519	3.15055967657538	0	0	0.6959938131099	0	1.02147972741045	0	0.150559676575381	0.070389327891398	0	0	0	0	0	0
GTEX-QMR6-0011-R6A-SM-32PKP	GTEX-QMR6-0011-R6A-SM-32PKP	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.0565835283663675	0.344828496997441	0	0.22650852980868	0.687060688339892	0.22650852980868	0.565597175854225	0	0.070389327891398	0	1.65992455840238	0	6.84549005094437	1.67355642399014	2.50842865253186	0	0.176322772640463	1.88752527074159	4.27947129564447	0	0.263034405833794	0	1.48542682717024	0	0	0	0	0	1.41142624572647	0.176322772640463	0.565597175854225	0.505890929729957	0	0	0	0	0	0
GTEX-QVJO-0011-R6A-SM-2S1QN	GTEX-QVJO-0011-R6A-SM-2S1QN	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.286881147788162	0	0	0	0.855989697308481	0.214124805352847	0.321928094887362	0	0	0	0	0	7.25833047261243	2.68481873755322	2.54101915313356	2.56559717585422	0.910732661902913	4.36806987653208	4.96901230751632	0	1.13093086982645	0	2.24184018356467	2.6667565918848	0	0	1.07724299893246	0.6959938131099	1.34482849699744	0	0.799087306074004	1.1243281350022	0	0	0	0	0	0
GTEX-QVUS-0011-R6A-SM-3GACX	GTEX-QVUS-0011-R6A-SM-3GACX	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.16349873228288	0	0	0.37851162325373	0.815575428862573	0.124328135002202	0.584962500721156	0	0.137503523749935	0	1.44360665147561	0	7.35931031689044	2.20789285164133	1.62760683812965	0.111031312388744	0	2.70929063572336	3.86591881455221	0	0.31034012061215	0	1.0703893278914	0	0	0	0	0	0.687060688339892	0	0.22650852980868	0	0	0	0	0	1.63226821549951	0
GTEX-R55E-0011-R6A-SM-2TC5T	GTEX-R55E-0011-R6A-SM-2TC5T	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0.298658315564515	0.0143552929770701	0.400537929583729	0	0	0.0840642647884745	0	0	0	0	0	0	7.48542682717024	2.52356195605701	1.91456452349394	1.96347412397489	0.526068811667588	5.51853513898218	4.10517519226548	0	0.604071323668861	0	1.77820857639809	2.61588707391606	0	0.0143552929770701	0	0.250961573533219	1.21412480535285	0	0.815575428862573	0.613531652917927	0	0	0	0	0.831877241191673	0
GTEX-RU72-0011-R6A-SM-2TF71	GTEX-RU72-0011-R6A-SM-2TF71	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0	0	0	0.286881147788162	0.16349873228288	0	0.411426245726465	0	0.189033824390017	0	0	0	7.22303633790187	1.91073266190291	1.20789285164133	0	0	3.19849415363908	3.96901230751632	0	0.356143810225275	0	1.43295940727611	0	0	0	0	0.389566811762726	1.02147972741045	0	0	0.545968369105293	0	0	0	0	2.82781902461732	0
GTEX-S7PM-0011-R6A-SM-3NM8F	GTEX-S7PM-0011-R6A-SM-3NM8F	Brain	Brain - Nucleus accumbens (basal ganglia)	Normal2	0	0	0	0	0.124328135002202	0	0.0565835283663675	0.286881147788162	0	0.0840642647884745	0	0.16349873228288	0	5.95837871156634	1.13093086982645	0	0.432959407276106	0.070389327891398	0.879705766282288	2.96901230751632	0	0.070389327891398	0	0.799087306074004	0	0	0	0	0	0.526068811667588	0.111031312388744	0	0.31034012061215	0	0	0	0	1.55581615506164	0
